booking_id,booking_date,booking_year,booking_month,month_name,quarter,season,day_name,is_weekend,client_name,client_type,client_region,client_country,service_name,service_category,destination,agent_name,agent_team,booking_status,pax,nights,revenue,cost,margin,margin_pct,currency
BK-011008,2022-10-08,2022,10,October,4,Autumn,Saturday,1,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Chateau Stay Bordeaux,Accommodation,Bordeaux,Thomas Roux,Inbound Americas,Completed,6,8,14140.48,8342.95,5797.529999999999,41.0,EUR
BK-010976,2022-10-09,2022,10,October,4,Autumn,Sunday,1,Direct Client - Walk-in,Individual,Europe,France,D-Day Normandy Tour,Tour,Normandy,Jean-Luc Bernard,Inbound Americas,Completed,2,3,121.74,95.4,26.33999999999999,21.6,EUR
BK-010992,2022-10-09,2022,10,October,4,Autumn,Sunday,1,Voyages Lumiere,Agency,Europe,France,Marseille Port Tour,Tour,Marseille,Thomas Roux,Inbound Americas,Completed,11,3,1599.5,1077.74,521.76,32.6,EUR
BK-011015,2022-10-09,2022,10,October,4,Autumn,Sunday,1,Southern Cross Holidays,Agency,Oceania,Australia,Marseille Port Tour,Tour,Marseille,Pierre Martin,Inbound Europe,Completed,11,1,688.12,524.78,163.34000000000003,23.7,EUR
BK-010962,2022-10-10,2022,10,October,4,Autumn,Monday,0,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Le Marais,Accommodation,Paris,Camille Moreau,Corporate,Completed,9,14,31198.42,21523.72,9674.699999999997,31.0,EUR
BK-010966,2022-10-10,2022,10,October,4,Autumn,Monday,0,Direct Client - Web,Individual,North America,USA,Ski Package Alps,Tour,Chamonix,Camille Moreau,Corporate,Completed,1,2,128.87,92.66,36.21000000000001,28.1,EUR
BK-010972,2022-10-10,2022,10,October,4,Autumn,Monday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Le Marais,Accommodation,Paris,Jean-Luc Bernard,Inbound Americas,Cancelled,10,3,2842.32,1582.74,1259.5800000000002,44.3,EUR
BK-010982,2022-10-10,2022,10,October,4,Autumn,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,D-Day Normandy Tour,Tour,Normandy,Jean-Luc Bernard,Inbound Americas,Cancelled,9,0,1521.82,1154.57,367.25,24.1,EUR
BK-010963,2022-10-11,2022,10,October,4,Autumn,Tuesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Private Car Service,Transfer,Multi-city,Camille Moreau,Corporate,Cancelled,7,0,762.27,466.51,295.76,38.8,EUR
BK-010985,2022-10-11,2022,10,October,4,Autumn,Tuesday,0,Beijing Star International,Agency,Asia-Pacific,China,Ski Package Alps,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,1,0,84.46,51.09,33.36999999999999,39.5,EUR
BK-010974,2022-10-12,2022,10,October,4,Autumn,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,Hotel Negresco Nice,Accommodation,Nice,Nicolas Petit,Inbound Asia,Completed,10,7,11976.52,8615.73,3360.790000000001,28.1,EUR
BK-010998,2022-10-12,2022,10,October,4,Autumn,Wednesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Marseille Port Tour,Tour,Marseille,Marie Dubois,Inbound Europe,Completed,11,3,2061.95,1637.19,424.75999999999976,20.6,EUR
BK-011002,2022-10-12,2022,10,October,4,Autumn,Wednesday,0,Voyages Lumiere,Agency,Europe,France,Wine Tasting Bordeaux,Tour,Bordeaux,Isabelle Leroy,Inbound Europe,Completed,3,1,319.6,201.39,118.21000000000004,37.0,EUR
BK-011027,2022-10-13,2022,10,October,4,Autumn,Thursday,0,Roma Viaggi SRL,Agency,Europe,Italy,Seine River Cruise,Tour,Paris,Marie Dubois,Inbound Europe,Cancelled,6,0,1028.65,635.23,393.4200000000001,38.2,EUR
BK-010987,2022-10-14,2022,10,October,4,Autumn,Friday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Vieux Lyon,Accommodation,Lyon,Nicolas Petit,Inbound Asia,Completed,6,10,8835.8,6512.85,2322.949999999999,26.3,EUR
BK-010993,2022-10-14,2022,10,October,4,Autumn,Friday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Negresco Nice,Accommodation,Nice,Sophie Laurent,Inbound Asia,Completed,5,13,6078.32,3889.76,2188.5599999999995,36.0,EUR
BK-011012,2022-10-14,2022,10,October,4,Autumn,Friday,0,Direct Client - Web,Individual,North America,USA,Provence Lavender Tour,Tour,Provence,Sophie Laurent,Inbound Asia,Cancelled,10,1,1584.08,1134.23,449.8499999999999,28.4,EUR
BK-011017,2022-10-14,2022,10,October,4,Autumn,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Hotel Vieux Lyon,Accommodation,Lyon,Marie Dubois,Inbound Europe,Completed,2,7,4006.32,2313.38,1692.94,42.3,EUR
BK-011021,2022-10-14,2022,10,October,4,Autumn,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Nice Coastal Tour,Tour,Nice,Pierre Martin,Inbound Europe,Completed,10,2,711.36,556.67,154.69000000000005,21.7,EUR
BK-010986,2022-10-15,2022,10,October,4,Autumn,Saturday,1,Voyages Lumiere,Agency,Europe,France,Hotel Le Marais,Accommodation,Paris,Isabelle Leroy,Inbound Europe,Completed,8,12,17145.99,12927.16,4218.830000000002,24.6,EUR
BK-010989,2022-10-16,2022,10,October,4,Autumn,Sunday,1,Beijing Star International,Agency,Asia-Pacific,China,Hotel Promenade Nice,Accommodation,Nice,Camille Moreau,Corporate,Completed,12,1,3934.0,2943.03,990.9699999999998,25.2,EUR
BK-011020,2022-10-17,2022,10,October,4,Autumn,Monday,0,Direct Client - Walk-in,Individual,Europe,France,Private Car Service,Transfer,Multi-city,Camille Moreau,Corporate,Completed,7,0,839.1,624.1,215.0,25.6,EUR
BK-010967,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Wine Tasting Bordeaux,Tour,Bordeaux,Nicolas Petit,Inbound Asia,Completed,9,1,1017.17,713.4,303.77,29.9,EUR
BK-010990,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Amazon Corp Travel,Corporate,North America,USA,Provence Lavender Tour,Tour,Provence,Marie Dubois,Inbound Europe,Completed,2,0,236.27,139.58,96.69,40.9,EUR
BK-010994,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Wine Tasting Bordeaux,Tour,Bordeaux,Nicolas Petit,Inbound Asia,Completed,9,3,1627.48,921.19,706.29,43.4,EUR
BK-011014,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Beijing Star International,Agency,Asia-Pacific,China,Seine River Cruise,Tour,Paris,Pierre Martin,Inbound Europe,Completed,4,1,592.82,438.73,154.09000000000003,26.0,EUR
BK-011018,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Direct Client - Walk-in,Individual,Europe,France,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Completed,5,0,600.05,455.61,144.43999999999994,24.1,EUR
BK-011023,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Seine River Cruise,Tour,Paris,Pierre Martin,Inbound Europe,Completed,2,2,241.32,169.83,71.48999999999998,29.6,EUR
BK-011025,2022-10-18,2022,10,October,4,Autumn,Tuesday,0,Nordic Explorers AB,Agency,Europe,Sweden,Airport Transfer,Transfer,Paris,Isabelle Leroy,Inbound Europe,Completed,7,0,554.25,407.03,147.22000000000003,26.6,EUR
BK-010965,2022-10-19,2022,10,October,4,Autumn,Wednesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Ski Package Alps,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,12,1,2300.55,1413.96,886.5900000000001,38.5,EUR
BK-010969,2022-10-19,2022,10,October,4,Autumn,Wednesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Wine Tasting Bordeaux,Tour,Bordeaux,Pierre Martin,Inbound Europe,Completed,8,0,1314.02,880.04,433.98,33.0,EUR
BK-011003,2022-10-19,2022,10,October,4,Autumn,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,Private Car Service,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Completed,12,0,1419.75,1026.61,393.1400000000001,27.7,EUR
BK-011005,2022-10-19,2022,10,October,4,Autumn,Wednesday,0,Horizon Corp Events,Corporate,Europe,UK,City Walking Tour,Tour,Paris,Marie Dubois,Inbound Europe,Completed,3,2,154.65,99.52,55.13000000000001,35.6,EUR
BK-011029,2022-10-19,2022,10,October,4,Autumn,Wednesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Airport Transfer,Transfer,Paris,Thomas Roux,Inbound Americas,Completed,7,0,658.54,433.35,225.18999999999994,34.2,EUR
BK-010995,2022-10-20,2022,10,October,4,Autumn,Thursday,0,Direct Client - Walk-in,Individual,Europe,France,Ski Package Alps,Tour,Chamonix,Isabelle Leroy,Inbound Europe,Completed,9,2,830.36,509.58,320.78000000000003,38.6,EUR
BK-011000,2022-10-20,2022,10,October,4,Autumn,Thursday,0,Southern Cross Holidays,Agency,Oceania,Australia,TGV Train Booking,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,12,0,1635.48,1212.02,423.46000000000004,25.9,EUR
BK-011031,2022-10-20,2022,10,October,4,Autumn,Thursday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Nice Coastal Tour,Tour,Nice,Isabelle Leroy,Inbound Europe,Completed,12,1,749.94,475.5,274.44000000000005,36.6,EUR
BK-010988,2022-10-21,2022,10,October,4,Autumn,Friday,0,Pacific Coast Tours,Agency,North America,USA,Nice Coastal Tour,Tour,Nice,Sophie Laurent,Inbound Asia,Completed,4,0,640.83,441.55,199.28000000000003,31.1,EUR
BK-011010,2022-10-21,2022,10,October,4,Autumn,Friday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Ski Package Alps,Tour,Chamonix,Camille Moreau,Corporate,Cancelled,2,1,121.4,94.82,26.580000000000013,21.9,EUR
BK-011032,2022-10-21,2022,10,October,4,Autumn,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Private Car Service,Transfer,Multi-city,Isabelle Leroy,Inbound Europe,Completed,8,0,340.56,224.26,116.30000000000001,34.1,EUR
BK-011036,2022-10-21,2022,10,October,4,Autumn,Friday,0,Amazon Corp Travel,Corporate,North America,USA,Versailles Day Trip,Tour,Versailles,Sophie Laurent,Inbound Asia,Completed,1,2,145.22,113.79,31.429999999999993,21.6,EUR
BK-011007,2022-10-23,2022,10,October,4,Autumn,Sunday,1,Direct Client - Web,Individual,North America,USA,Private Car Service,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Completed,3,0,431.15,301.56,129.58999999999997,30.1,EUR
BK-011026,2022-10-23,2022,10,October,4,Autumn,Sunday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,Airport Transfer,Transfer,Paris,Nicolas Petit,Inbound Asia,Completed,4,0,479.04,328.05,150.99,31.5,EUR
BK-011034,2022-10-23,2022,10,October,4,Autumn,Sunday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Wine Tasting Bordeaux,Tour,Bordeaux,Jean-Luc Bernard,Inbound Americas,Completed,6,0,1107.94,737.08,370.86,33.5,EUR
BK-010996,2022-10-24,2022,10,October,4,Autumn,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,Hotel Promenade Nice,Accommodation,Nice,Jean-Luc Bernard,Inbound Americas,Completed,8,8,15028.41,11799.14,3229.2700000000004,21.5,EUR
BK-010964,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Mont Blanc Excursion,Tour,Chamonix,Camille Moreau,Corporate,Completed,2,1,337.51,211.4,126.10999999999999,37.4,EUR
BK-010984,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Nice Coastal Tour,Tour,Nice,Sophie Laurent,Inbound Asia,Completed,10,1,1689.81,933.33,756.4799999999999,44.8,EUR
BK-011006,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Pacific Coast Tours,Agency,North America,USA,TGV Train Booking,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,4,0,498.25,329.87,168.38,33.8,EUR
BK-011011,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,6,0,981.71,712.02,269.69000000000005,27.5,EUR
BK-011024,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Amazon Corp Travel,Corporate,North America,USA,Ski Package Alps,Tour,Chamonix,Pierre Martin,Inbound Europe,Completed,11,2,815.46,590.86,224.60000000000002,27.5,EUR
BK-011030,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Nordic Explorers AB,Agency,Europe,Sweden,Hotel Promenade Nice,Accommodation,Nice,Sophie Laurent,Inbound Asia,Cancelled,9,14,43859.94,26390.63,17469.31,39.8,EUR
BK-011033,2022-10-25,2022,10,October,4,Autumn,Tuesday,0,Beijing Star International,Agency,Asia-Pacific,China,City Walking Tour,Tour,Paris,Sophie Laurent,Inbound Asia,Cancelled,11,0,1384.64,815.85,568.7900000000001,41.1,EUR
BK-010971,2022-10-26,2022,10,October,4,Autumn,Wednesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Wine Tasting Bordeaux,Tour,Bordeaux,Jean-Luc Bernard,Inbound Americas,Completed,1,1,56.44,34.97,21.47,38.0,EUR
BK-010981,2022-10-26,2022,10,October,4,Autumn,Wednesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Hotel Le Marais,Accommodation,Paris,Thomas Roux,Inbound Americas,Cancelled,5,11,5356.51,3298.94,2057.57,38.4,EUR
BK-010991,2022-10-26,2022,10,October,4,Autumn,Wednesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Mont Blanc Excursion,Tour,Chamonix,Marie Dubois,Inbound Europe,Cancelled,8,0,1377.19,1006.11,371.08000000000004,26.9,EUR
BK-011016,2022-10-27,2022,10,October,4,Autumn,Thursday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Hotel Le Marais,Accommodation,Paris,Pierre Martin,Inbound Europe,Completed,12,6,13001.2,7650.08,5351.120000000001,41.2,EUR
BK-010970,2022-10-28,2022,10,October,4,Autumn,Friday,0,Beijing Star International,Agency,Asia-Pacific,China,TGV Train Booking,Transfer,Multi-city,Camille Moreau,Corporate,Completed,11,0,1266.88,827.53,439.35000000000014,34.7,EUR
BK-010973,2022-10-28,2022,10,October,4,Autumn,Friday,0,Voyages Lumiere,Agency,Europe,France,Seine River Cruise,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,12,1,2154.79,1364.69,790.0999999999999,36.7,EUR
BK-010999,2022-10-28,2022,10,October,4,Autumn,Friday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Cancelled,10,5,6039.18,3477.92,2561.26,42.4,EUR
BK-011035,2022-10-28,2022,10,October,4,Autumn,Friday,0,Roma Viaggi SRL,Agency,Europe,Italy,Strasbourg Christmas Tour,Tour,Strasbourg,Marie Dubois,Inbound Europe,Completed,7,3,1350.3,905.47,444.8299999999999,32.9,EUR
BK-011028,2022-10-29,2022,10,October,4,Autumn,Saturday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Marseille Port Tour,Tour,Marseille,Sophie Laurent,Inbound Asia,Completed,7,0,1234.57,869.12,365.44999999999993,29.6,EUR
BK-010968,2022-10-30,2022,10,October,4,Autumn,Sunday,1,Voyages Lumiere,Agency,Europe,France,Ski Package Alps,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Cancelled,3,2,196.63,108.54,88.08999999999999,44.8,EUR
BK-010980,2022-10-31,2022,10,October,4,Autumn,Monday,0,Amazon Corp Travel,Corporate,North America,USA,D-Day Normandy Tour,Tour,Normandy,Camille Moreau,Corporate,Completed,7,1,1140.93,901.12,239.81000000000006,21.0,EUR
BK-011042,2022-11-01,2022,11,November,4,Autumn,Tuesday,0,Amazon Corp Travel,Corporate,North America,USA,Mont Blanc Excursion,Tour,Chamonix,Marie Dubois,Inbound Europe,Completed,8,1,721.74,482.7,239.04000000000002,33.1,EUR
BK-011081,2022-11-01,2022,11,November,4,Autumn,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Airport Transfer,Transfer,Paris,Marie Dubois,Inbound Europe,Completed,9,0,913.22,579.96,333.26,36.5,EUR
BK-011082,2022-11-01,2022,11,November,4,Autumn,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Promenade Nice,Accommodation,Nice,Sophie Laurent,Inbound Asia,Completed,2,14,7564.29,5182.11,2382.1800000000003,31.5,EUR
BK-011048,2022-11-02,2022,11,November,4,Autumn,Wednesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Private Car Service,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,1,0,77.6,48.3,29.299999999999997,37.8,EUR
BK-011049,2022-11-02,2022,11,November,4,Autumn,Wednesday,0,Maple Leaf Journeys,Agency,North America,Canada,Marseille Port Tour,Tour,Marseille,Camille Moreau,Corporate,Completed,6,1,768.08,570.33,197.75,25.7,EUR
BK-011075,2022-11-03,2022,11,November,4,Autumn,Thursday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Chateau Stay Bordeaux,Accommodation,Bordeaux,Thomas Roux,Inbound Americas,Completed,4,8,2643.31,2000.46,642.8499999999999,24.3,EUR
BK-011089,2022-11-03,2022,11,November,4,Autumn,Thursday,0,Beijing Star International,Agency,Asia-Pacific,China,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,7,0,1241.37,718.16,523.2099999999999,42.1,EUR
BK-011073,2022-11-04,2022,11,November,4,Autumn,Friday,0,Pacific Coast Tours,Agency,North America,USA,Nice Coastal Tour,Tour,Nice,Pierre Martin,Inbound Europe,Completed,12,3,961.87,727.53,234.34000000000003,24.4,EUR
BK-011086,2022-11-05,2022,11,November,4,Autumn,Saturday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Provence Lavender Tour,Tour,Provence,Pierre Martin,Inbound Europe,Completed,3,3,284.66,195.02,89.64000000000001,31.5,EUR
BK-011092,2022-11-05,2022,11,November,4,Autumn,Saturday,1,Amazon Corp Travel,Corporate,North America,USA,Versailles Day Trip,Tour,Versailles,Jean-Luc Bernard,Inbound Americas,Completed,4,3,693.87,446.45,247.42000000000002,35.7,EUR
BK-011056,2022-11-07,2022,11,November,4,Autumn,Monday,0,Voyages Lumiere,Agency,Europe,France,TGV Train Booking,Transfer,Multi-city,Marie Dubois,Inbound Europe,Cancelled,4,0,250.26,156.14,94.12,37.6,EUR
BK-011072,2022-11-07,2022,11,November,4,Autumn,Monday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Mont Blanc Excursion,Tour,Chamonix,Nicolas Petit,Inbound Asia,Completed,4,1,493.0,337.0,156.0,31.6,EUR
BK-011077,2022-11-07,2022,11,November,4,Autumn,Monday,0,Andalucia Sun Tours,Agency,Europe,Spain,Hotel Promenade Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Completed,2,8,3491.34,2673.91,817.4300000000003,23.4,EUR
BK-011097,2022-11-07,2022,11,November,4,Autumn,Monday,0,Pacific Coast Tours,Agency,North America,USA,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,12,3,2031.13,1386.72,644.4100000000001,31.7,EUR
BK-011063,2022-11-08,2022,11,November,4,Autumn,Tuesday,0,Pacific Coast Tours,Agency,North America,USA,City Walking Tour,Tour,Paris,Sophie Laurent,Inbound Asia,Completed,5,3,499.76,318.31,181.45,36.3,EUR
BK-011090,2022-11-08,2022,11,November,4,Autumn,Tuesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Hotel Vieux Lyon,Accommodation,Lyon,Pierre Martin,Inbound Europe,Completed,5,14,23465.41,14880.35,8585.06,36.6,EUR
BK-011099,2022-11-08,2022,11,November,4,Autumn,Tuesday,0,Nordic Explorers AB,Agency,Europe,Sweden,TGV Train Booking,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,12,0,370.24,234.53,135.71,36.7,EUR
BK-011057,2022-11-09,2022,11,November,4,Autumn,Wednesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,8,10,12323.99,7834.8,4489.19,36.4,EUR
BK-011039,2022-11-10,2022,11,November,4,Autumn,Thursday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Hotel Vieux Lyon,Accommodation,Lyon,Sophie Laurent,Inbound Asia,Cancelled,12,3,6678.47,4288.65,2389.8200000000006,35.8,EUR
BK-011041,2022-11-10,2022,11,November,4,Autumn,Thursday,0,Roma Viaggi SRL,Agency,Europe,Italy,Strasbourg Christmas Tour,Tour,Strasbourg,Nicolas Petit,Inbound Asia,Completed,4,1,561.41,402.97,158.43999999999994,28.2,EUR
BK-011047,2022-11-10,2022,11,November,4,Autumn,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,City Walking Tour,Tour,Paris,Isabelle Leroy,Inbound Europe,Completed,1,1,99.0,58.68,40.32,40.7,EUR
BK-011102,2022-11-10,2022,11,November,4,Autumn,Thursday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Private Car Service,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,11,0,506.91,343.19,163.72000000000003,32.3,EUR
BK-011059,2022-11-11,2022,11,November,4,Autumn,Friday,0,Direct Client - Web,Individual,North America,USA,Hotel Negresco Nice,Accommodation,Nice,Thomas Roux,Inbound Americas,Completed,3,10,4954.95,3252.27,1702.6799999999998,34.4,EUR
BK-011076,2022-11-11,2022,11,November,4,Autumn,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Le Marais,Accommodation,Paris,Pierre Martin,Inbound Europe,Completed,8,6,12801.96,8348.78,4453.1799999999985,34.8,EUR
BK-011088,2022-11-11,2022,11,November,4,Autumn,Friday,0,Direct Client - Web,Individual,North America,USA,Lyon Food Tour,Tour,Lyon,Thomas Roux,Inbound Americas,Completed,3,1,385.38,249.65,135.73,35.2,EUR
BK-011062,2022-11-12,2022,11,November,4,Autumn,Saturday,1,Direct Client - Web,Individual,North America,USA,Hotel Promenade Nice,Accommodation,Nice,Nicolas Petit,Inbound Asia,Completed,3,10,3180.75,2404.72,776.0300000000002,24.4,EUR
BK-011040,2022-11-13,2022,11,November,4,Autumn,Sunday,1,Southern Cross Holidays,Agency,Oceania,Australia,Private Car Service,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,10,0,1295.32,757.23,538.0899999999999,41.5,EUR
BK-011045,2022-11-13,2022,11,November,4,Autumn,Sunday,1,Beijing Star International,Agency,Asia-Pacific,China,Hotel Le Marais,Accommodation,Paris,Camille Moreau,Corporate,Completed,2,9,3437.23,2098.89,1338.3400000000001,38.9,EUR
BK-011053,2022-11-13,2022,11,November,4,Autumn,Sunday,1,Beijing Star International,Agency,Asia-Pacific,China,Ski Package Alps,Tour,Chamonix,Marie Dubois,Inbound Europe,Completed,6,2,648.66,372.51,276.15,42.6,EUR
BK-011043,2022-11-14,2022,11,November,4,Autumn,Monday,0,Pacific Coast Tours,Agency,North America,USA,Ski Package Alps,Tour,Chamonix,Thomas Roux,Inbound Americas,Completed,10,2,1428.1,958.41,469.68999999999994,32.9,EUR
BK-011052,2022-11-15,2022,11,November,4,Autumn,Tuesday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,City Walking Tour,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,1,0,151.95,110.93,41.01999999999998,27.0,EUR
BK-011070,2022-11-16,2022,11,November,4,Autumn,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,TGV Train Booking,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,3,0,197.12,151.48,45.640000000000015,23.2,EUR
BK-011103,2022-11-16,2022,11,November,4,Autumn,Wednesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Provence Lavender Tour,Tour,Provence,Isabelle Leroy,Inbound Europe,Cancelled,11,0,1174.05,647.1,526.9499999999999,44.9,EUR
BK-011046,2022-11-17,2022,11,November,4,Autumn,Thursday,0,Direct Client - Walk-in,Individual,Europe,France,D-Day Normandy Tour,Tour,Normandy,Pierre Martin,Inbound Europe,Completed,7,1,657.62,457.75,199.87,30.4,EUR
BK-011068,2022-11-17,2022,11,November,4,Autumn,Thursday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Vieux Lyon,Accommodation,Lyon,Pierre Martin,Inbound Europe,Completed,8,6,4702.62,2981.45,1721.17,36.6,EUR
