booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-020579,2024-05-19,2024-07-30,2024-08-05,17,Andalucia Sun Tours,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,8,6,13596.5,7668.35,EUR
BK-020580,2024-05-23,2024-06-24,2024-06-25,17,Andalucia Sun Tours,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Completed,4,1,278.48,197.65,EUR
BK-020581,2024-05-30,2024-07-10,2024-07-13,3,Pacific Coast Tours,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,12,3,1797.3,1278.51,EUR
BK-020582,2024-05-10,2024-07-02,2024-07-05,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,2,Pierre Martin,Completed,9,3,1791.45,1240.36,EUR
BK-020583,2024-05-07,2024-06-30,2024-07-14,8,Nordic Explorers AB,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,10,14,38364.85,28584.38,EUR
BK-020584,2024-05-26,2024-08-09,2024-08-10,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,12,0,1388.81,843.58,EUR
BK-020585,2024-05-31,2024-08-20,2024-08-21,3,Pacific Coast Tours,2,Airport Transfer,Transfer,Paris,5,Camille Moreau,Completed,8,0,445.21,299.12,EUR
BK-020586,2024-05-13,2024-08-08,2024-08-11,12,Kiwi Adventures Ltd,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Completed,10,3,1915.48,1473.89,EUR
BK-020587,2024-05-19,2024-05-30,2024-06-08,5,Gulf Luxury Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,3,Sophie Laurent,Completed,1,9,826.9,603.24,EUR
BK-020588,2024-05-26,2024-05-30,2024-06-01,6,Southern Cross Holidays,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,11,2,1236.76,698.06,EUR
BK-020589,2024-05-03,2024-06-14,2024-06-20,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,2,6,1780.88,1238.91,EUR
BK-020590,2024-05-02,2024-07-14,2024-07-15,15,Horizon Corp Events,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,11,0,1250.42,897.39,EUR
BK-020591,2024-05-22,2024-07-27,2024-07-28,9,Maple Leaf Journeys,1,City Walking Tour,Tour,Paris,6,Nicolas Petit,Completed,9,0,1387.76,1075.59,EUR
BK-020592,2024-05-22,2024-06-14,2024-06-28,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,7,14,17089.65,12215.81,EUR
BK-020593,2024-05-27,2024-08-02,2024-08-03,12,Kiwi Adventures Ltd,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,8,0,549.16,365.84,EUR
BK-020594,2024-05-03,2024-05-27,2024-05-29,7,Beijing Star International,7,Nice Coastal Tour,Tour,Nice,4,Jean-Luc Bernard,Completed,6,2,508.81,334.8,EUR
BK-020595,2024-05-15,2024-08-11,2024-08-19,15,Horizon Corp Events,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,5,8,12954.57,9673.88,EUR
BK-020596,2024-05-26,2024-07-08,2024-07-11,11,Roma Viaggi SRL,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,4,3,599.37,331.01,EUR
BK-020597,2024-05-19,2024-07-15,2024-07-17,9,Maple Leaf Journeys,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Cancelled,8,2,5221.83,2969.93,EUR
BK-020598,2024-05-21,2024-06-14,2024-06-15,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,2,Pierre Martin,Completed,11,0,2185.62,1527.93,EUR
BK-020599,2024-05-09,2024-06-29,2024-06-30,14,Direct Client - Web,13,Private Car Service,Transfer,Multi-city,8,Thomas Roux,Completed,11,0,690.29,405.81,EUR
BK-020600,2024-05-30,2024-06-11,2024-06-12,6,Southern Cross Holidays,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Completed,4,0,420.95,276.06,EUR
BK-020601,2024-05-08,2024-05-15,2024-05-16,12,Kiwi Adventures Ltd,7,Nice Coastal Tour,Tour,Nice,4,Jean-Luc Bernard,Completed,7,1,1326.75,1010.84,EUR
BK-020602,2024-05-23,2024-06-11,2024-06-12,11,Roma Viaggi SRL,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,12,0,1419.73,915.64,EUR
BK-020603,2024-05-24,2024-05-26,2024-06-04,3,Pacific Coast Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Completed,11,9,21264.13,14473.39,EUR
BK-020604,2024-05-20,2024-06-28,2024-07-01,9,Maple Leaf Journeys,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,12,3,1821.17,1429.44,EUR
BK-020605,2024-05-13,2024-05-25,2024-05-26,13,Direct Client - Walk-in,9,Lyon Food Tour,Tour,Lyon,4,Jean-Luc Bernard,Cancelled,2,1,331.28,214.91,EUR
BK-020606,2024-05-30,2024-07-26,2024-07-29,10,Seoul Wanderers Co.,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Completed,4,3,548.06,405.85,EUR
BK-020607,2024-05-03,2024-07-23,2024-08-06,11,Roma Viaggi SRL,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,7,14,13600.66,7536.5,EUR
BK-020608,2024-05-07,2024-06-26,2024-06-27,2,Alpine Adventures GmbH,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,11,0,677.41,416.43,EUR
BK-020609,2024-05-15,2024-08-06,2024-08-07,10,Seoul Wanderers Co.,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,2,0,109.08,77.83,EUR
BK-020610,2024-05-29,2024-06-24,2024-07-06,8,Nordic Explorers AB,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,6,12,23858.83,16001.7,EUR
BK-020611,2024-05-06,2024-07-22,2024-07-25,15,Horizon Corp Events,11,D-Day Normandy Tour,Tour,Normandy,8,Thomas Roux,Completed,8,3,1236.37,783.44,EUR
BK-020612,2024-05-19,2024-08-02,2024-08-03,16,Mumbai Getaways Pvt,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,3,0,339.62,264.9,EUR
BK-020613,2024-06-30,2024-07-13,2024-07-15,18,Thai Smile Holidays,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,8,2,411.36,293.8,EUR
BK-020614,2024-06-07,2024-09-05,2024-09-06,5,Gulf Luxury Travel,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,9,1,1222.1,816.05,EUR
BK-020615,2024-06-01,2024-06-22,2024-06-26,14,Direct Client - Web,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Completed,2,4,1416.97,950.09,EUR
BK-020616,2024-06-24,2024-09-10,2024-09-19,9,Maple Leaf Journeys,3,Hotel Le Marais,Accommodation,Paris,3,Sophie Laurent,Completed,12,9,26876.78,17297.96,EUR
BK-020617,2024-06-12,2024-08-04,2024-08-12,14,Direct Client - Web,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,6,8,11071.36,6522.45,EUR
BK-020618,2024-06-12,2024-07-29,2024-07-31,18,Thai Smile Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,11,2,592.62,472.37,EUR
BK-020619,2024-06-01,2024-08-26,2024-08-27,18,Thai Smile Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,10,1,1892.58,1418.19,EUR
BK-020620,2024-06-05,2024-08-14,2024-08-17,4,Voyages Lumiere,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Cancelled,12,3,2208.79,1408.52,EUR
BK-020621,2024-06-21,2024-08-13,2024-08-16,6,Southern Cross Holidays,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,9,3,1346.65,1026.99,EUR
BK-020622,2024-06-14,2024-07-20,2024-07-21,11,Roma Viaggi SRL,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,8,0,897.07,694.53,EUR
BK-020623,2024-06-25,2024-06-27,2024-06-29,2,Alpine Adventures GmbH,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,9,2,1098.25,714.72,EUR
BK-020624,2024-06-30,2024-08-14,2024-08-16,18,Thai Smile Holidays,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,11,2,569.76,388.83,EUR
BK-020625,2024-06-18,2024-09-09,2024-09-12,16,Mumbai Getaways Pvt,18,Marseille Port Tour,Tour,Marseille,8,Thomas Roux,Completed,5,3,440.23,290.03,EUR
BK-020626,2024-06-15,2024-08-23,2024-08-26,13,Direct Client - Walk-in,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Completed,7,3,1175.1,733.17,EUR
BK-020627,2024-06-08,2024-07-07,2024-07-12,15,Horizon Corp Events,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,5,5,7020.33,4578.0,EUR
BK-020628,2024-06-16,2024-08-29,2024-08-30,14,Direct Client - Web,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,9,1,604.5,472.25,EUR
BK-020629,2024-06-06,2024-07-04,2024-07-09,7,Beijing Star International,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Completed,4,5,3156.82,1983.45,EUR
BK-020630,2024-06-06,2024-06-21,2024-06-26,1,Sakura Travel Group,20,Hotel Negresco Nice,Accommodation,Nice,6,Nicolas Petit,Completed,11,5,4457.99,2979.32,EUR
BK-020631,2024-06-01,2024-08-20,2024-09-03,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Cancelled,3,14,10109.25,6241.66,EUR
BK-020632,2024-06-16,2024-08-13,2024-08-20,13,Direct Client - Walk-in,8,Hotel Promenade Nice,Accommodation,Nice,1,Marie Dubois,Completed,10,7,15666.77,11520.88,EUR
BK-020633,2024-06-04,2024-08-21,2024-08-22,15,Horizon Corp Events,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Completed,8,0,1572.38,955.95,EUR
BK-020634,2024-06-07,2024-08-25,2024-08-27,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,8,Thomas Roux,Completed,5,2,629.47,439.94,EUR
BK-020635,2024-06-29,2024-09-21,2024-09-22,15,Horizon Corp Events,12,TGV Train Booking,Transfer,Multi-city,2,Pierre Martin,Completed,4,0,174.35,123.43,EUR
BK-020636,2024-06-09,2024-07-13,2024-07-20,3,Pacific Coast Tours,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,4,7,8622.57,5432.51,EUR
BK-020637,2024-06-09,2024-08-10,2024-08-18,9,Maple Leaf Journeys,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,8,8,16182.83,9221.62,EUR
BK-020638,2024-06-09,2024-08-14,2024-08-17,12,Kiwi Adventures Ltd,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,2,3,335.63,261.58,EUR
BK-020639,2024-06-18,2024-08-30,2024-09-02,11,Roma Viaggi SRL,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,8,3,1111.15,796.92,EUR
BK-020640,2024-06-08,2024-06-25,2024-07-09,20,Swiss Premium Tours,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Completed,11,14,44709.65,34852.79,EUR
BK-020641,2024-06-01,2024-07-12,2024-07-14,4,Voyages Lumiere,10,Mont Blanc Excursion,Tour,Chamonix,8,Thomas Roux,Completed,4,2,427.87,294.22,EUR
BK-020642,2024-06-11,2024-08-23,2024-09-02,8,Nordic Explorers AB,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Completed,5,10,16495.04,10270.02,EUR
BK-020643,2024-06-22,2024-08-22,2024-08-23,7,Beijing Star International,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,4,1,762.64,593.0,EUR
BK-020644,2024-06-25,2024-08-17,2024-08-18,7,Beijing Star International,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Cancelled,4,1,726.07,466.21,EUR
BK-020645,2024-06-11,2024-08-25,2024-08-26,19,Amazon Corp Travel,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Completed,3,0,376.7,275.95,EUR
BK-020646,2024-06-13,2024-06-14,2024-06-17,18,Thai Smile Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,11,3,1086.61,725.5,EUR
BK-020647,2024-06-18,2024-07-07,2024-07-11,15,Horizon Corp Events,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,4,4,1484.78,1162.57,EUR
BK-020648,2024-06-19,2024-09-10,2024-09-11,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,7,1,378.59,255.5,EUR
BK-020649,2024-06-16,2024-08-20,2024-08-22,1,Sakura Travel Group,11,D-Day Normandy Tour,Tour,Normandy,1,Marie Dubois,Completed,11,2,1610.27,997.34,EUR
BK-020650,2024-06-02,2024-07-29,2024-08-01,6,Southern Cross Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,1,Marie Dubois,Completed,11,3,684.79,535.69,EUR
BK-020651,2024-06-23,2024-07-17,2024-07-20,12,Kiwi Adventures Ltd,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,8,3,1020.15,649.23,EUR
BK-020652,2024-06-01,2024-07-14,2024-07-19,3,Pacific Coast Tours,20,Hotel Negresco Nice,Accommodation,Nice,6,Nicolas Petit,Completed,7,5,7523.82,4265.42,EUR
BK-020653,2024-06-07,2024-08-21,2024-08-24,6,Southern Cross Holidays,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Cancelled,11,3,1070.96,613.27,EUR
BK-020654,2024-06-26,2024-09-05,2024-09-06,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Completed,1,0,124.23,90.43,EUR
BK-020655,2024-06-23,2024-09-02,2024-09-04,7,Beijing Star International,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,6,2,856.73,573.41,EUR
BK-020656,2024-06-07,2024-08-26,2024-08-27,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,12,0,1365.43,759.19,EUR
BK-020657,2024-06-07,2024-06-13,2024-06-16,15,Horizon Corp Events,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,2,3,333.84,228.24,EUR
BK-020658,2024-06-18,2024-07-20,2024-07-23,1,Sakura Travel Group,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,8,3,1438.06,978.13,EUR
BK-020659,2024-06-15,2024-08-27,2024-08-28,4,Voyages Lumiere,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Completed,12,1,1632.31,1024.35,EUR
BK-020660,2024-06-04,2024-08-05,2024-08-06,14,Direct Client - Web,8,Hotel Promenade Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,10,1,895.42,706.8,EUR
BK-020661,2024-06-07,2024-06-12,2024-06-14,17,Andalucia Sun Tours,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Cancelled,7,2,1167.28,864.65,EUR
BK-020662,2024-06-14,2024-08-10,2024-08-14,18,Thai Smile Holidays,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Cancelled,7,4,4779.95,3123.41,EUR
BK-020663,2024-06-16,2024-08-17,2024-08-18,12,Kiwi Adventures Ltd,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,8,0,993.28,728.82,EUR
BK-020664,2024-06-11,2024-07-19,2024-07-20,11,Roma Viaggi SRL,4,Seine River Cruise,Tour,Paris,8,Thomas Roux,Cancelled,8,0,1480.24,862.55,EUR
BK-020665,2024-06-10,2024-06-16,2024-06-22,18,Thai Smile Holidays,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Completed,1,6,1497.66,1165.16,EUR
BK-020666,2024-06-17,2024-08-14,2024-08-15,11,Roma Viaggi SRL,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,9,1,844.15,540.21,EUR
BK-020667,2024-06-05,2024-06-11,2024-06-12,5,Gulf Luxury Travel,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,2,0,104.92,65.21,EUR
BK-020668,2024-06-26,2024-08-25,2024-08-26,4,Voyages Lumiere,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,7,1,364.47,261.61,EUR
BK-020669,2024-06-22,2024-07-07,2024-07-13,12,Kiwi Adventures Ltd,3,Hotel Le Marais,Accommodation,Paris,7,Isabelle Leroy,Completed,7,6,4373.03,3113.49,EUR
BK-020670,2024-06-09,2024-08-05,2024-08-06,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,1,0,134.6,84.53,EUR
BK-020671,2024-06-02,2024-08-24,2024-08-25,5,Gulf Luxury Travel,18,Marseille Port Tour,Tour,Marseille,8,Thomas Roux,Completed,1,1,110.92,85.74,EUR
BK-020672,2024-06-02,2024-08-25,2024-08-26,10,Seoul Wanderers Co.,13,Private Car Service,Transfer,Multi-city,5,Camille Moreau,Completed,10,0,590.4,389.24,EUR
BK-020673,2024-06-23,2024-09-15,2024-09-16,8,Nordic Explorers AB,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,4,0,537.45,349.81,EUR
BK-020674,2024-06-28,2024-07-20,2024-07-22,11,Roma Viaggi SRL,10,Mont Blanc Excursion,Tour,Chamonix,2,Pierre Martin,Completed,8,2,446.06,326.69,EUR
BK-020675,2024-06-03,2024-07-11,2024-07-16,9,Maple Leaf Journeys,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,7,5,9437.19,6774.0,EUR
BK-020676,2024-06-02,2024-06-07,2024-06-09,7,Beijing Star International,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,5,2,776.11,596.24,EUR
BK-020677,2024-06-28,2024-09-06,2024-09-09,6,Southern Cross Holidays,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,2,3,190.48,137.5,EUR
BK-020678,2024-06-24,2024-08-20,2024-08-21,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Cancelled,4,0,155.29,117.42,EUR
BK-020679,2024-06-17,2024-07-02,2024-07-03,14,Direct Client - Web,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,4,0,548.79,333.37,EUR
BK-020680,2024-06-10,2024-07-29,2024-07-31,6,Southern Cross Holidays,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,6,2,1137.06,733.69,EUR
BK-020681,2024-06-30,2024-08-22,2024-08-23,5,Gulf Luxury Travel,13,Private Car Service,Transfer,Multi-city,6,Nicolas Petit,Completed,8,0,462.37,272.2,EUR
BK-020682,2024-06-14,2024-06-28,2024-07-01,13,Direct Client - Walk-in,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,7,3,530.83,407.0,EUR
BK-020683,2024-06-29,2024-09-12,2024-09-13,16,Mumbai Getaways Pvt,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,8,0,508.89,284.61,EUR
BK-020684,2024-06-19,2024-09-10,2024-09-13,4,Voyages Lumiere,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,4,3,591.22,338.41,EUR
BK-020685,2024-06-16,2024-06-29,2024-06-30,9,Maple Leaf Journeys,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,7,0,1334.71,1010.03,EUR
BK-020686,2024-06-30,2024-08-02,2024-08-03,14,Direct Client - Web,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,1,0,177.22,109.1,EUR
BK-020687,2024-06-06,2024-08-01,2024-08-03,12,Kiwi Adventures Ltd,9,Lyon Food Tour,Tour,Lyon,3,Sophie Laurent,Completed,10,2,1854.39,1211.88,EUR
BK-020688,2024-06-24,2024-08-11,2024-08-12,19,Amazon Corp Travel,9,Lyon Food Tour,Tour,Lyon,2,Pierre Martin,Completed,4,0,759.22,572.79,EUR
BK-020689,2024-06-09,2024-08-25,2024-08-28,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,1,3,140.44,105.7,EUR
BK-020690,2024-06-15,2024-07-17,2024-07-24,11,Roma Viaggi SRL,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,5,7,11295.12,8518.64,EUR
BK-020691,2024-06-01,2024-08-03,2024-08-04,10,Seoul Wanderers Co.,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,5,0,883.64,683.4,EUR
BK-020692,2024-06-06,2024-08-01,2024-08-02,12,Kiwi Adventures Ltd,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,5,1,366.19,233.74,EUR
BK-020693,2024-06-18,2024-07-14,2024-07-17,5,Gulf Luxury Travel,5,Wine Tasting Bordeaux,Tour,Bordeaux,2,Pierre Martin,Cancelled,4,3,520.02,408.07,EUR
BK-020694,2024-06-12,2024-07-27,2024-08-10,1,Sakura Travel Group,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,5,14,23171.96,17788.73,EUR
BK-020695,2024-06-25,2024-07-14,2024-07-20,1,Sakura Travel Group,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,7,6,13595.66,9188.35,EUR
BK-020696,2024-06-29,2024-08-04,2024-08-05,1,Sakura Travel Group,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,3,1,361.87,212.72,EUR
BK-020697,2024-06-10,2024-06-15,2024-06-26,20,Swiss Premium Tours,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,4,Jean-Luc Bernard,Completed,8,11,19620.87,11308.1,EUR
BK-020698,2024-06-05,2024-07-28,2024-07-31,15,Horizon Corp Events,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,4,3,1461.07,953.14,EUR
BK-020699,2024-06-30,2024-08-24,2024-08-26,14,Direct Client - Web,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,9,2,1521.21,1163.69,EUR
BK-020700,2024-06-28,2024-08-05,2024-08-06,18,Thai Smile Holidays,13,Private Car Service,Transfer,Multi-city,8,Thomas Roux,Completed,11,0,1262.42,931.84,EUR
BK-020701,2024-06-05,2024-08-18,2024-08-20,20,Swiss Premium Tours,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,2,2,160.38,107.81,EUR
BK-020702,2024-06-16,2024-07-07,2024-07-08,14,Direct Client - Web,13,Private Car Service,Transfer,Multi-city,5,Camille Moreau,Completed,12,0,1533.58,1213.04,EUR
BK-020703,2024-06-22,2024-08-04,2024-08-11,14,Direct Client - Web,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,11,7,16584.02,12285.68,EUR
BK-020704,2024-06-03,2024-07-24,2024-07-25,4,Voyages Lumiere,4,Seine River Cruise,Tour,Paris,8,Thomas Roux,Completed,8,1,1116.25,709.25,EUR
BK-020705,2024-06-30,2024-07-27,2024-07-28,7,Beijing Star International,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Completed,2,1,296.26,221.86,EUR
BK-020706,2024-06-29,2024-07-12,2024-07-13,4,Voyages Lumiere,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,7,0,643.52,485.5,EUR
BK-020707,2024-06-14,2024-07-02,2024-07-03,4,Voyages Lumiere,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Cancelled,9,0,1163.48,841.52,EUR
BK-020708,2024-06-21,2024-08-07,2024-08-08,4,Voyages Lumiere,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,5,0,831.17,595.98,EUR
BK-020709,2024-06-16,2024-08-25,2024-08-27,16,Mumbai Getaways Pvt,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,5,2,856.84,655.54,EUR
BK-020710,2024-06-03,2024-06-06,2024-06-07,14,Direct Client - Web,13,Private Car Service,Transfer,Multi-city,1,Marie Dubois,Completed,9,0,723.86,431.3,EUR
BK-020711,2024-06-12,2024-06-20,2024-06-23,2,Alpine Adventures GmbH,10,Mont Blanc Excursion,Tour,Chamonix,3,Sophie Laurent,Completed,7,3,1308.49,933.29,EUR
BK-020712,2024-06-10,2024-08-13,2024-08-14,5,Gulf Luxury Travel,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Completed,2,1,291.5,200.43,EUR
BK-020713,2024-06-28,2024-08-22,2024-08-23,11,Roma Viaggi SRL,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,7,1,481.64,272.17,EUR
BK-020714,2024-06-03,2024-07-15,2024-07-29,20,Swiss Premium Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Completed,11,14,13054.37,7623.58,EUR
BK-020715,2024-06-17,2024-06-26,2024-06-27,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,11,0,797.04,611.18,EUR
BK-020716,2024-06-13,2024-08-06,2024-08-07,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,7,0,673.97,499.21,EUR
BK-020717,2024-06-26,2024-09-21,2024-09-23,10,Seoul Wanderers Co.,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Completed,8,2,5400.49,3606.24,EUR
BK-020718,2024-06-17,2024-09-13,2024-09-14,9,Maple Leaf Journeys,15,Provence Lavender Tour,Tour,Provence,4,Jean-Luc Bernard,Completed,10,0,526.84,371.31,EUR
BK-020719,2024-06-05,2024-06-09,2024-06-10,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Completed,3,0,233.21,130.57,EUR
BK-020720,2024-06-06,2024-08-29,2024-09-01,10,Seoul Wanderers Co.,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,11,3,1290.66,878.76,EUR
BK-020721,2024-06-17,2024-09-04,2024-09-06,8,Nordic Explorers AB,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Completed,8,2,2266.74,1313.12,EUR
BK-020722,2024-06-06,2024-06-26,2024-07-09,7,Beijing Star International,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,3,13,9173.66,6583.53,EUR
BK-020723,2024-06-25,2024-08-06,2024-08-07,4,Voyages Lumiere,9,Lyon Food Tour,Tour,Lyon,5,Camille Moreau,Completed,10,0,1506.15,1082.91,EUR
